"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0042177",469.828160959069,-0.359719145371557,0.206510451349515,-1.74189317306144,0.0815271387696947,0.441081721948314
"FBgn0011774",604.921751541319,-0.223558748798799,0.128413550110769,-1.74092802983765,0.0816961947312511,0.44155455015042
"FBgn0033397",56.7655386488956,0.528849079607321,0.303910347377528,1.74014831732717,0.0818329779608959,0.441949107007832
"FBgn0086446",409.948948214522,-0.26053181145734,0.149789984835632,-1.73931395842805,0.0819795533847485,0.442395892058351
"FBgn0015324",4084.77821333189,0.204674912169286,0.117767122377001,1.73796309222936,0.0822173172776457,0.442988951334998
"FBgn0027088",2618.74837171042,-0.209686369487573,0.120642406692741,-1.7380817843067,0.0821964040846281,0.442988951334998
"FBgn0032925",1206.44078378801,0.24274138463233,0.139721551019109,1.73732243066162,0.0823302744612488,0.44325289179642
"FBgn0035297",319.836981700255,0.290749672917904,0.167499489471252,1.73582423346912,0.0825949178348526,0.444332442296346
"FBgn0038746",664.765872729869,0.281592458374352,0.162316089446163,1.73484008477021,0.0827691340040245,0.444579325204563
"FBgn0039505",290.613230940865,-0.290844783782787,0.167624143043146,-1.73510079456707,0.0827229536098702,0.444579325204563
"FBgn0000139",648.777596541899,0.274609610349504,0.158574157931698,1.73174251045234,0.0833194181057971,0.446842297256245
"FBgn0085220",174.619844759136,-0.339045517936375,0.195762545952266,-1.73192229538661,0.0832873985049707,0.446842297256245
"FBgn0030460",428.942604990106,-0.316358125380154,0.182792591461142,-1.73069446005094,0.083506273864163,0.447167751760268
"FBgn0032683",1005.53351301226,0.292778605990294,0.169169869426108,1.73067820518818,0.0835091745963036,0.447167751760268
"FBgn0027607",2148.50374559883,0.198429243501373,0.114792838650439,1.72858556190618,0.0838832955155155,0.447726868047357
"FBgn0034491",1220.20651107646,0.217330637038179,0.125749114335008,1.72828761607965,0.0839366721884134,0.447726868047357
"FBgn0034877",1415.43615806965,-0.210506712305822,0.121767024299794,-1.72876617061405,0.0838509530405446,0.447726868047357
"FBgn0034975",2067.21235056926,0.204218051555571,0.118081990304897,1.72945976798209,0.0837268410276343,0.447726868047357
"FBgn0037356",231.514679464565,-0.345140645306718,0.199645866083993,-1.72876429688513,0.0838512885264106,0.447726868047357
"FBgn0003321",1303.48845317256,0.197217263172812,0.114269639006227,1.72589381473469,0.0843665176934231,0.447953729526969
"FBgn0003721",3837.56982937417,0.281011372252234,0.162776963878629,1.72635835904744,0.0842829622851645,0.447953729526969
"FBgn0010894",182.438793966649,-0.56105128176602,0.325126311786034,-1.72564096299671,0.0844120251145092,0.447953729526969
"FBgn0034029",474.919219016276,-0.323313994759969,0.187277194285584,-1.72639277298729,0.0842767750763864,0.447953729526969
"FBgn0034951",305.889829419643,0.28899591277662,0.167456207299033,1.72579994159636,0.0843834103533394,0.447953729526969
"FBgn0036309",1190.3253847786,0.310729970403076,0.179870137644622,1.72752394851112,0.0840736079707839,0.447953729526969
"FBgn0036811",174.917380790185,-0.329312094249859,0.190846767758183,-1.72553142040698,0.0844317463937395,0.447953729526969
"FBgn0040751",46.3221577292806,-0.584761311145954,0.339060400675794,-1.7246523332729,0.0845901461183212,0.448450744035079
"FBgn0011741",856.489542846404,-0.205777400230359,0.11961124045348,-1.72038513646542,0.0853624569873583,0.44948588887998
"FBgn0024222",664.011733534824,0.255617600317957,0.148560501068459,1.72062963223424,0.0853180527977403,0.44948588887998
"FBgn0028428",96.0203228276049,-0.414637340877704,0.240838276460262,-1.72164220310769,0.0851343531448563,0.44948588887998
"FBgn0030630",583.961613050889,-0.291825446402713,0.169658487276243,-1.72007573029668,0.0854186766834019,0.44948588887998
"FBgn0030839",159.857671642355,0.420702959076298,0.244302733119421,1.72205588412573,0.0850593956074048,0.44948588887998
"FBgn0031478",491.861561986491,0.24068585761098,0.139934382777802,1.71999084737565,0.0854341053045078,0.44948588887998
"FBgn0032603",247.40726952334,0.342559469644591,0.199031461877976,1.72113225925362,0.0852268266616312,0.44948588887998
"FBgn0034176",1645.19836340303,0.180338265310896,0.10469712416345,1.72247582492673,0.0849833584163692,0.44948588887998
"FBgn0034361",219.821233923135,-0.365372519963922,0.212419989043062,-1.72004773001779,0.085423765864535,0.44948588887998
"FBgn0036187",365.72072689122,0.242531704617768,0.140776240465583,1.72281703088286,0.0849216179501118,0.44948588887998
"FBgn0052069",88.7212914317163,-0.468029866903051,0.272268523914102,-1.71900100744186,0.0856141884839317,0.450091587257332
"FBgn0027529",1227.03018135702,-0.220686045939504,0.128556445151234,-1.71664707809778,0.0860436751299112,0.452006539025894
"FBgn0000541",4923.90898316218,0.330086133575626,0.19254638741639,1.71432005557082,0.0864699617749315,0.453602669788455
"FBgn0001219",85504.2104387667,-0.242849425034576,0.142335832915215,-1.70617208654151,0.0879760441980504,0.453602669788455
"FBgn0004197",1278.4851828116,0.304397103450374,0.178433542154493,1.70594104547236,0.0880190566490381,0.453602669788455
"FBgn0004882",49.3262109944428,0.538995297898435,0.316110691241791,1.70508405071995,0.0881787497693215,0.453602669788455
"FBgn0013753",574.786665809659,-0.258111097457795,0.151372771383278,-1.70513557424574,0.0881691422368226,0.453602669788455
"FBgn0014020",10711.7520809147,0.243674885521877,0.14252732915583,1.70967130981217,0.0873266709512559,0.453602669788455
"FBgn0016691",2164.99655920077,-0.20035645687832,0.117390274337784,-1.70675516356496,0.087867569286539,0.453602669788455
"FBgn0017414",96.9358117805609,-0.463733908616104,0.271897937037595,-1.70554404961147,0.0880930041722113,0.453602669788455
"FBgn0022085",4689.28550225584,0.218558693783559,0.128218409601397,1.70458122560567,0.0882725553105943,0.453602669788455
"FBgn0024980",571.487392024615,0.223374322704896,0.13034643376331,1.71369723172105,0.0865843455905514,0.453602669788455
"FBgn0026630",1047.5188049241,0.223205073251635,0.130951071952428,1.70449214293351,0.0882891826922406,0.453602669788455
"FBgn0026777",786.869205272689,0.334083777803415,0.196011743912902,1.7044069459015,0.0883050871768591,0.453602669788455
"FBgn0029608",637.971054669343,0.350216387446601,0.204469052970545,1.71280877158976,0.0867477258823338,0.453602669788455
"FBgn0031362",274.379033826461,-0.346018185220988,0.202843955855765,-1.70583433832768,0.0880389278273552,0.453602669788455
"FBgn0031817",155.332387552649,-0.335563253149138,0.196732541560114,-1.70568249913349,0.0880672098054551,0.453602669788455
"FBgn0032395",539.547003624593,0.236754472817608,0.138551689898563,1.70878083833508,0.0874915534178961,0.453602669788455
"FBgn0033226",1249.18025637164,-0.19220222026224,0.11251537524629,-1.70823071817092,0.0875935408314416,0.453602669788455
"FBgn0033431",358.842947088762,-0.309448471517718,0.181484947873553,-1.70509166266131,0.0881773303262455,0.453602669788455
"FBgn0033802",746.800590810161,0.225817724307833,0.132164763908003,1.70860763209943,0.0875236539835994,0.453602669788455
"FBgn0033994",135.215926366241,0.365869609569296,0.214709394266286,1.70402236390057,0.0883769092530544,0.453602669788455
"FBgn0036926",45.7553446938707,0.837917686211019,0.490130636467131,1.70958031158946,0.0873435089542938,0.453602669788455
"FBgn0037363",1694.86344788706,0.233627316310025,0.136434121613141,1.71238187007554,0.0868263179391748,0.453602669788455
"FBgn0037683",1437.48873063805,0.444424118837838,0.260265669341099,1.7075787212465,0.0877145394659252,0.453602669788455
"FBgn0038667",358.807839310815,0.27362877040657,0.16049354431182,1.70492072799477,0.0882092099484444,0.453602669788455
"FBgn0039590",1460.51116485246,-0.280129037698234,0.164186859874789,-1.70615990775306,0.0879783110753139,0.453602669788455
"FBgn0039977",356.167518091305,0.553244981732218,0.324615798144451,1.70430701430628,0.0883237452363024,0.453602669788455
"FBgn0053329",603.898481253188,0.401352432180072,0.235063615959298,1.70742048080111,0.087743926303956,0.453602669788455
"FBgn0085335",145.975514714554,0.452648495669824,0.264053750491587,1.71422861757173,0.0864867470418837,0.453602669788455
"FBgn0250789",22395.1758864868,-0.200154226454183,0.11705826281109,-1.709868416356,0.0872902080050584,0.453602669788455
"FBgn0261263",5376.95131915681,-0.202173594061091,0.118084894352052,-1.71210378067783,0.0868775447755936,0.453602669788455
"FBgn0261403",1798.01372045817,0.399258331025005,0.233901750913657,1.70694887689142,0.0878315549855799,0.453602669788455
"FBgn0031184",84.2663980795083,-0.427646605508067,0.251086896732039,-1.70318169157371,0.088534071820291,0.454072970868095
"FBgn0027603",1895.43703453744,0.228815850984041,0.134381762223151,1.70272994786357,0.0886186177055337,0.45417041574086
"FBgn0260744",499.931821063884,-0.270943015485783,0.159170144915443,-1.70222258470468,0.0887136505901912,0.454321422719464
"FBgn0259749",1399.64278587637,0.373082006527252,0.219444516488926,1.70011997791742,0.0891083601935804,0.456005781226971
"FBgn0039260",1091.31469802049,0.210412131383036,0.123897743151968,1.69827251110581,0.0894563404228734,0.457448695786044
"FBgn0031844",53.8379087750911,-0.537403829059703,0.316527829496326,-1.69780909917098,0.0895437979912435,0.457558242095373
"FBgn0026602",212.854411050765,-0.317425808215738,0.187077301310582,-1.69676281404527,0.0897415117097109,0.458230607690926
"FBgn0035210",333.062982945155,-0.293872826273386,0.17323458791448,-1.69638655773789,0.0898126977265034,0.458256393628087
"FBgn0003162",84.6839443969597,-0.47496436360468,0.280635427048874,-1.69246045875014,0.0905582132256995,0.46172027920594
"FBgn0029798",601.842463150746,0.24058044830277,0.142202780652298,1.69181254543128,0.090681720817879,0.46188621624829
"FBgn0035959",526.974214192134,0.277195329957763,0.163888564099789,1.69136468722115,0.090767172348898,0.46188621624829
"FBgn0050115",976.127053579353,-0.224719899899799,0.132872765409454,-1.69124123523216,0.0907907384225964,0.46188621624829
"FBgn0039323",57.6945597225538,-0.592153326359953,0.350209860283748,-1.69085281002704,0.0908649180294186,0.461924443892767
"FBgn0035593",447.581311743809,-0.264875285714132,0.156722806711721,-1.69008768584236,0.0910111803925336,0.462328789545356
"FBgn0020622",883.761461697384,0.24249950693105,0.143587097865141,1.68886697019818,0.0912449262628425,0.462377258181
"FBgn0023512",1526.43108010833,-0.310425406807137,0.183842783023832,-1.68853735621972,0.0913081243077232,0.462377258181
"FBgn0035044",143.073610458426,-0.379523522575664,0.224651092360583,-1.68939095104197,0.0911445339667905,0.462377258181
"FBgn0037539",562.263425633006,0.287241327422788,0.170136803850734,1.6882962470295,0.0913543752994356,0.462377258181
"FBgn0053987",97.0768850968543,0.513668803524971,0.304097896368076,1.68915605684833,0.0911895276154543,0.462377258181
"FBgn0015663",167.800054130916,0.32009370925559,0.189733295621936,1.68707188796958,0.0915895298068855,0.463157980694372
"FBgn0020503",1308.42098052605,0.319388640366458,0.189346176663133,1.68679740988213,0.0916423136862439,0.463157980694372
"FBgn0039938",302.441061342179,0.295954262022867,0.175526090860706,1.68609840606391,0.0917768469679907,0.463499834286594
"FBgn0035137",1072.62144532108,0.218369964936689,0.129603037728747,1.68491394000909,0.0920051766574009,0.46431454410716
"FBgn0033912",30869.0419419574,-0.233872281822565,0.138859100650014,-1.68424165739073,0.0921349755557802,0.464631183133916
"FBgn0026598",396.888857025801,-0.284320679934568,0.168904279713408,-1.68332430899321,0.0923123270269397,0.465186991977938
"FBgn0011817",486.662705441595,-0.408183672488233,0.242592757079103,-1.68258804344738,0.0924548679008212,0.465461564301759
"FBgn0026562",43986.8405210142,1.36586123540451,0.811877413138572,1.68234910012379,0.0925011652537916,0.465461564301759
"FBgn0030345",250.972768955256,-0.271537984605196,0.161526485643277,-1.68107405744513,0.0927485307005151,0.466367611918628
"FBgn0025741",2653.45136328867,0.403171761945727,0.240016023731097,1.6797701906662,0.0930020371065106,0.4669645761674
"FBgn0039774",498.696141853801,-0.396689539289085,0.236143092467597,-1.67986933322438,0.0929827416389333,0.4669645761674
"FBgn0015245",9753.45691436072,-0.307168118585848,0.182931377232698,-1.67914396771373,0.0931239890545334,0.467238320172963
"FBgn0031483",663.44155162616,-0.264329019121617,0.157519588299067,-1.67807078456656,0.0933332813437693,0.467750875002789
"FBgn0031979",59.5715670942483,-0.61796477277848,0.368364531676023,-1.67759032056317,0.0934271037119162,0.467750875002789
"FBgn0040297",1487.8029516049,0.216515394766752,0.129063945329383,1.67758233497499,0.0934286637326973,0.467750875002789
"FBgn0026086",765.731418016002,0.25476974743791,0.151930481997542,1.67688369106887,0.0935652278971434,0.468096363970618
"FBgn0033258",66.4506169749712,0.619378760109818,0.369463653588698,1.67642677187222,0.093654628626739,0.468205571251569
"FBgn0004837",355.499838030779,0.240215040230765,0.14343805823009,1.67469528795095,0.0939940324333539,0.468213264364277
"FBgn0025458",1289.12203109216,0.230006137185043,0.137261953475979,1.67567291125064,0.0938022786334156,0.468213264364277
"FBgn0030505",1707.16518175636,0.227261354912755,0.13564928262956,1.67535979923591,0.0938636591292606,0.468213264364277
"FBgn0037063",501.151339636955,-0.227001221807443,0.13544569257023,-1.67595748155476,0.0937465212017473,0.468213264364277
"FBgn0039876",278.547294925469,-0.363002147530929,0.216729013637561,-1.67491256218229,0.0939513885072252,0.468213264364277
"FBgn0028424",1095.27463901171,-0.255977651259211,0.152994879087556,-1.6731125432814,0.0943051427072132,0.469425527168305
"FBgn0025525",59.4018724066306,-0.580040134753226,0.346883650945099,-1.67214607310804,0.0944955213134265,0.469698326528502
"FBgn0028863",149.783737500365,-0.411030611689876,0.245783566010833,-1.67232748047834,0.0944597636038656,0.469698326528502
"FBgn0002921",13845.3345881586,-0.162205940222365,0.0971668570576679,-1.66935460438014,0.0950471245667349,0.470079604655893
"FBgn0033196",1824.62824537896,-0.205034585187528,0.122754866260986,-1.67027663694904,0.0948646433666817,0.470079604655893
"FBgn0034314",90.3764438717571,0.406578917903485,0.243535721577404,1.66948370148755,0.0950215577986559,0.470079604655893
"FBgn0034970",1256.7678235134,0.246020419472696,0.147297581719475,1.6702271456244,0.0948744311533655,0.470079604655893
"FBgn0039741",522.539780310782,0.239372588918436,0.143326674124226,1.67011891108952,0.0948958392707626,0.470079604655893
"FBgn0041630",936.853043908102,-0.243590641076978,0.145808737121049,-1.6706175904586,0.0947972357506807,0.470079604655893
"FBgn0261394",1721.90782359061,-0.236417624007368,0.14161879363557,-1.66939442102398,0.0950392385746839,0.470079604655893
"FBgn0033363",70.4037499442423,0.644311312889678,0.386400002308194,1.6674723318862,0.0954205215901676,0.471589724749124
"FBgn0023211",644.430922157139,-0.221855098574896,0.133094659378914,-1.6668970761876,0.0955348723869506,0.471818339821226
"FBgn0036648",193.434817337401,-0.400595754249654,0.240416941436462,-1.66625426584393,0.095662781655059,0.472113542797652
"FBgn0038324",224.664222350796,-0.338436871618829,0.20320390861455,-1.66550374904844,0.0958122962906819,0.472514876155256
"FBgn0011642",431.985637210942,0.496677449384117,0.298309632715033,1.66497288358965,0.0959181658706554,0.472700548590165
"FBgn0032205",100.203164690677,0.485132938175684,0.291586749131885,1.66376880849362,0.0961586395383575,0.472719019592204
"FBgn0037723",233.44225236371,-0.301748303401799,0.1813488229813,-1.66391101106245,0.0961302142379432,0.472719019592204
"FBgn0050428",119.16160678345,0.46939259173144,0.282117703521519,1.66381827823023,0.0961487501206094,0.472719019592204
"FBgn0259143",491.843098025189,0.333914358148752,0.20071939301562,1.66358792308009,0.096194806988744,0.472719019592204
"FBgn0010041",91.3284327286136,-0.431727794003921,0.25984493260163,-1.6614824452467,0.0966165917221551,0.474455254459825
"FBgn0036317",534.253862860799,-0.258950671421694,0.155931714444793,-1.66066712178281,0.0967803201128494,0.474777875995125
"FBgn0051849",57.7684701892305,-0.565219032918274,0.340396395751934,-1.66047302489707,0.0968193301747887,0.474777875995125
"FBgn0039110",937.111112755506,-0.304473660205659,0.183526724219424,-1.65901539135866,0.0971126908777721,0.475879657066537
"FBgn0041342",3741.4872706289,0.324315487913772,0.195805075218947,1.65631808854355,0.0976574192452786,0.478210783003912
"FBgn0033192",409.178076437348,0.331094040832687,0.200055984430887,1.65500693105769,0.0979230919723604,0.479173096240456
"FBgn0031313",1467.16204211192,0.388574847898409,0.235336595374467,1.65114502179361,0.0987089660714584,0.482337394858347
"FBgn0034938",226.881534039465,-0.309720318153847,0.187555494203865,-1.6513529473959,0.0986665266627889,0.482337394858347
"FBgn0036624",725.57228540008,0.214181177003186,0.12980373434306,1.65003863784938,0.0989350337256923,0.483101373280706
"FBgn0034009",1057.48872294721,0.178392987182818,0.108145410439973,1.64956595436694,0.0990317431492766,0.483178425496224
"FBgn0052594",2784.70357607254,0.182475480950593,0.110639477611995,1.6492800299593,0.0990902789190554,0.483178425496224
"FBgn0005355",733.812823718096,-0.245637815651379,0.148990584346307,-1.64868012786922,0.0992131834006776,0.483437516022008
"FBgn0040384",220.731751197398,0.318404261952984,0.193279960587506,1.64737337996729,0.0994813234699897,0.484403436629346
"FBgn0046685",1266.09457976252,-0.223798389277253,0.135903421559397,-1.6467458045524,0.0996103050846396,0.484690873547379
"FBgn0043806",1465.49290629157,-0.225246471374038,0.136864253544907,-1.64576553438866,0.0998120407114739,0.485331670238458
"FBgn0028499",201.313027943914,-0.346222986448129,0.210802548136922,-1.64240418110718,0.100506269014686,0.485453913359502
"FBgn0032082",371.336208919383,-0.355310218982775,0.216400034318379,-1.64191387539257,0.100607853887176,0.485453913359502
"FBgn0032256",204.21544320559,0.400746032246269,0.243865041491936,1.6433107008473,0.100318665414717,0.485453913359502
"FBgn0033751",1157.91812325234,-0.200059862312405,0.121734369843912,-1.64341313442475,0.100297484426109,0.485453913359502
"FBgn0034726",185.678178256548,0.475643227471841,0.289635577795979,1.64221271119837,0.100545929318992,0.485453913359502
"FBgn0036004",1984.42839513024,0.233737135978398,0.142233331199545,1.64333587638807,0.100313459341602,0.485453913359502
"FBgn0036337",700.316021714231,0.227153362006895,0.138226665582171,1.64333966279365,0.10031267636596,0.485453913359502
"FBgn0039601",847.931557283887,-0.205690200574393,0.125127962120266,-1.64383881179728,0.100209501989698,0.485453913359502
"FBgn0052350",220.771090335468,0.485078795682055,0.295341223804157,1.64243511093363,0.100499863505207,0.485453913359502
"FBgn0067628",108.565276019332,-0.388386306725286,0.236542883349054,-1.64192767597309,0.100604993470261,0.485453913359502
"FBgn0086687",8505.84086045046,0.210692735909172,0.128144413040613,1.64418198897518,0.100138616168894,0.485453913359502
"FBgn0032935",584.911574744441,0.24794649937286,0.151055446391883,1.64142707393425,0.10070879366171,0.485602805345851
"FBgn0063491",1075.0789343834,-0.296435517273779,0.180750296646469,-1.6400278327265,0.100999380038818,0.486665302009019
"FBgn0016641",658.20326468338,0.19432994253056,0.118625232651366,1.638183868534,0.101383343685141,0.488175947459586
"FBgn0038966",340.059591022803,0.275687043180525,0.168361154047895,1.63747418304164,0.101531429010034,0.488549494173977
"FBgn0003963",3308.75988661726,-0.181900773848268,0.111236397258667,-1.63526308232798,0.101993909128578,0.489221145241343
"FBgn0010905",2201.86703176104,-0.250347769062384,0.153052803298121,-1.6356954179712,0.101903348938803,0.489221145241343
"FBgn0020756",2148.43219726846,0.200601117964959,0.122741179491184,1.63434243337516,0.102186968445406,0.489221145241343
"FBgn0027864",103.196704503688,0.463472524559738,0.283523541848253,1.63468797525039,0.102114474538419,0.489221145241343
"FBgn0035515",237.552679607778,-0.301172677525169,0.184303848721455,-1.63410954038372,0.102235851971347,0.489221145241343
"FBgn0036640",268.081710526589,-0.275774044288132,0.168620094451386,-1.63547556526627,0.101949392894534,0.489221145241343
"FBgn0037671",3876.11218927834,-0.191642115523105,0.117207263772742,-1.63507029645098,0.10203431211592,0.489221145241343
"FBgn0261524",1716.05589477611,0.168412144972402,0.103028802016748,1.63461228002074,0.102130351724953,0.489221145241343
"FBgn0014184",6180.59648318196,0.172798491048072,0.10577288723309,1.63367471162321,0.102327171003245,0.489320198675972
"FBgn0025700",1107.04632082463,-0.240222186815932,0.147112329860989,-1.63291674493175,0.1024865078766,0.489744146949629
"FBgn0000543",729.353510690937,-0.241330284507258,0.147855879389248,-1.63219944654299,0.102637477346751,0.489977383863482
"FBgn0032949",8313.28581562956,0.316962693292968,0.194215787647798,1.63201301568627,0.102676744316608,0.489977383863482
"FBgn0052423",3816.46017630944,0.344227016432979,0.211050903072093,1.63101418388812,0.102887326668615,0.490644381615163
"FBgn0033377",1902.53334148767,-0.179483847529152,0.110127645705679,-1.62978011905231,0.103147977072586,0.491313752332455
"FBgn0037847",256.114358067057,0.284683530479739,0.174686949436938,1.62967829822061,0.103169506370865,0.491313752332455
"FBgn0043903",1825.64566537246,-0.250324301999747,0.153665378047202,-1.62902213355343,0.103308333486767,0.491636979896847
"FBgn0036686",1486.90962769925,0.180084662139714,0.110644176837751,1.62760180686048,0.103609345760246,0.492731061614785
"FBgn0011205",297.529264321529,0.267475298544148,0.164464658856144,1.62633905912946,0.103877547035676,0.492850857220482
"FBgn0026718",69.3143115078787,-0.541389799284012,0.332840281547022,-1.62657535550584,0.103827316959373,0.492850857220482
"FBgn0028426",615.541855354088,0.226567310301298,0.139343208166859,1.6259659389354,0.103956901387245,0.492850857220482
"FBgn0032704",2317.21416918095,0.235541863438236,0.144875970226272,1.62581733237306,0.103988520100466,0.492850857220482
"FBgn0043362",1314.84184492162,0.242488003434497,0.149149084363326,1.62580953459826,0.103990179427962,0.492850857220482
"FBgn0036008",133.514767868059,0.379524380291341,0.233596430756142,1.62470110978509,0.104226260789866,0.493351561200673
"FBgn0052068",558.525729365468,0.287862946691872,0.177185139799595,1.62464497314763,0.104238228546368,0.493351561200673
"FBgn0000412",2808.93057683439,-0.212807581136104,0.131032937877383,-1.62407700371675,0.104359375216019,0.493587788990987
"FBgn0030501",1256.59553083718,0.272455157525632,0.167853964183091,1.62316784623832,0.104553529308908,0.49396901508557
"FBgn0051314",5169.83362911326,-0.231977402307935,0.142947589107584,-1.62281437382862,0.104629092102789,0.49396901508557
"FBgn0086358",1456.10248839579,0.288828538393141,0.177992719167898,1.62269861229938,0.104653848195355,0.49396901508557
"FBgn0038588",147.655741191812,-0.324740617300617,0.200419333862322,-1.6203058409709,0.105166594825786,0.496051283558795
"FBgn0035471",1220.79942426399,-0.211205183488088,0.130412991719773,-1.61951030110495,0.105337511913496,0.496519469420827
"FBgn0002924",4847.49110280285,-0.170678484057121,0.105440095515827,-1.6187246722619,0.105506515923463,0.496640386435923
"FBgn0053978",216.558312095429,0.582098402906303,0.359557813239495,1.61892853241539,0.10546264099275,0.496640386435923
"FBgn0027783",1580.43404916189,0.207638096254244,0.128356068187824,1.61767261326833,0.105733171088911,0.497123031547346
"FBgn0028380",497.219256204208,0.230657814308315,0.142610659401112,1.61739532849054,0.105792973479455,0.497123031547346
"FBgn0035876",136.746753405779,0.347031055256607,0.214580932577492,1.61725019594312,0.105824285110742,0.497123031547346
"FBgn0067779",588.172337972922,0.367328522103773,0.227257177115623,1.61635608945756,0.106017346338226,0.497692542532226
"FBgn0035211",111.510457758318,-0.377607268688849,0.234011570870538,-1.61362648557986,0.106608468379168,0.500128691536394
"FBgn0027889",1236.78549399028,-0.19242901754105,0.119416438398862,-1.61141146161401,0.107090070721003,0.501992656252587
"FBgn0033428",901.026545918063,-0.234600663035069,0.145639803329807,-1.61082793076702,0.107217231549073,0.501992656252587
"FBgn0035312",221.074579378782,0.376628450541619,0.233814412351259,1.61080083453457,0.107223139162048,0.501992656252587
"FBgn0020251",334.389757525744,0.249636145543483,0.155037065861156,1.61017073018555,0.107360589391665,0.502296775080924
"FBgn0034142",795.724290286013,-0.225588041964741,0.140148070570627,-1.60964072531456,0.107476312071403,0.502498897667171
"FBgn0030612",394.903003437571,0.319200481848268,0.198421345515304,1.60870031910779,0.107681886003869,0.502781528383292
"FBgn0052428",297.974178108562,0.263608703256295,0.16385452196678,1.60879724338483,0.10766068385895,0.502781528383292
"FBgn0032699",1662.73792035806,-0.252598368739923,0.15705659527416,-1.60832703840921,0.107763571887907,0.502824100748353
"FBgn0034094",207.28225759414,0.418951605321751,0.260580058363632,1.60776541364157,0.107886565975926,0.503059229910625
"FBgn0250754",5313.68925786432,0.309295772574975,0.192460781340155,1.60705869747211,0.108041492512939,0.503104503778329
"FBgn0260006",191.870203247269,-0.3257175378221,0.202658600241995,-1.60722287350825,0.108005486097104,0.503104503778329
"FBgn0034751",16675.9985215774,0.668057343647032,0.415837740372693,1.60653370001551,0.108156696582234,0.503302720361516
"FBgn0011769",140.425539366845,-0.39690389957671,0.247195871813999,-1.60562511284719,0.108356304294664,0.503893176146125
"FBgn0034421",2182.98068258383,-0.20729262559784,0.129165971363348,-1.60485477258341,0.108525768778123,0.504342757789144
"FBgn0030796",9790.83964492972,-0.178200066319605,0.111138758379599,-1.60340162979828,0.108846011454089,0.505491966062587
"FBgn0001248",2919.42281838781,-0.231825425180082,0.144620134815284,-1.60299549904431,0.108935647810529,0.505569392953218
"FBgn0029999",569.467099069037,-0.206002649845607,0.128656585744371,-1.60118231533763,0.10933654458014,0.507090306155147
"FBgn0053519",227.722856485859,-0.280356566588619,0.175228302657106,-1.59995024968787,0.109609620530679,0.508016762981323
"FBgn0003392",2686.58995172701,0.160524170001357,0.100494703361755,1.59733960727772,0.11019002654866,0.508933674916286
"FBgn0030447",571.014758281192,-0.272405828626615,0.17056505632294,-1.59707875985369,0.110248152121424,0.508933674916286
"FBgn0031497",3441.1108999962,-0.236802190190727,0.14814272913038,-1.5984732533334,0.10993769331598,0.508933674916286
"FBgn0033844",4932.1117042845,0.191925907635025,0.120146077618387,1.5974379808272,0.110168111903763,0.508933674916286
"FBgn0037305",561.081325538399,-0.229145297519987,0.143464301355106,-1.59722868585128,0.110214740610985,0.508933674916286
"FBgn0259938",1069.24297854228,0.265425796856574,0.166058614308193,1.59838619611725,0.109957054793843,0.508933674916286
"FBgn0020616",1189.28229439243,0.178124434703181,0.111614652227697,1.59588755730567,0.110513900023147,0.508976220044323
"FBgn0029118",556.435050255585,-0.217552017498824,0.136314410228526,-1.59595758903337,0.110498262511664,0.508976220044323
"FBgn0032026",2587.54131472728,-0.237425518810044,0.148712871108583,-1.5965364466448,0.110369075258886,0.508976220044323
"FBgn0036188",320.918411614425,-0.237592182826767,0.148893350221023,-1.59572057767574,0.110551192259591,0.508976220044323
"FBgn0015520",222.135934318618,-0.328351963230325,0.205954728689893,-1.5942919364805,0.110870662893518,0.509769623881346
"FBgn0031023",2136.6122648521,-0.229988598907032,0.144246790827801,-1.5944105070704,0.11084412060597,0.509769623881346
"FBgn0001142",374.489791484856,-0.443015944700905,0.278103923193138,-1.59298703741492,0.111163099034613,0.510697313812877
"FBgn0027079",3221.1817501582,-0.188449838563238,0.11831844947561,-1.59273417965205,0.111219836418478,0.510697313812877
"FBgn0039694",95.0236522458193,0.381285560458852,0.239458706416634,1.59228104989197,0.1113215689307,0.510825927894584
"FBgn0027785",1102.48535964722,-0.179029735254056,0.112556064578237,-1.59058275469122,0.11170350807413,0.512239316641723
"FBgn0001122",1000.60312053443,-0.417666512526752,0.262721391083379,-1.58976972070842,0.111886721432036,0.512475701759263
"FBgn0004133",1195.61959291687,0.219622979450752,0.138153932797532,1.58969762932927,0.111902978317472,0.512475701759263
"FBgn0028485",966.297387951727,0.237858900722836,0.149719672101903,1.58869504176407,0.112129258893699,0.512860869083233
"FBgn0039997",786.292287071216,0.425067380595842,0.267561934137968,1.58866911306096,0.112135115696507,0.512860869083233
"FBgn0003165",4978.77973856868,-0.266819369984353,0.168076233064162,-1.58749018299628,0.112401668625715,0.513064006526732
"FBgn0032444",5689.66661511545,-0.255547024306795,0.160913395814747,-1.58810286124964,0.112263081430028,0.513064006526732
"FBgn0062440",292.576149620896,0.304586355033267,0.191841714235139,1.58769617049991,0.112355059418211,0.513064006526732
"FBgn0025574",408.814261116015,-0.33490140616722,0.211064844930075,-1.58672282102769,0.112575435357538,0.513181047100249
"FBgn0032248",289.012283052088,-0.315842711243937,0.199035267459423,-1.58686807255567,0.112542527361493,0.513181047100249
